"city","id","host_is_superhost","host_since","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","maximum_nights","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","cancellation_policy","reviews_per_month","zipcode","gdp","text","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X"
"New York",10333109,FALSE,2015-02-03,1,TRUE,TRUE,"Soho",TRUE,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",400,1,0,3,1125,TRUE,2,90,10,"strict_14_with_grace_period",0.07,10013,65877818,"my loft is located in the heart of soho,  which has the best shops and restaurants in new york.  youll love my apartment because of the light,  high ceilings,  open floor plan,  private roof deck,  and spacious kitchen.  my place is good for couples.   please note my building is a walk up.,tv, cable tv ,internet,wifi, air conditioning ,kitchen, buzzerwireless intercom ,heating,washer,dryer, smoke detector , carbon monoxide detector ,essentials,hangers, laptop friendly workspace , translation missing en.hostingamenity49 , translation missing en.hostingamenity50 .",83,0.100809839710775,0.246818307875221,"doc580",12,6,0,4,2,4,1,39,2,0,5,0,26,0,0,7,0
"Queens",9442909,FALSE,2016-04-27,1,TRUE,FALSE,"Astoria",TRUE,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",130,2,45,4,20,TRUE,17,95,10,"moderate",0.52,11103,25466516,"clean, quiet and cozy studio 2 and 12 blocks from r and m subway.  1 full size bed and 1 futon full size bed.  high speed internet  wifi.  tvnetflixhulu.  full kitchen with all appliances.  safe neighborhood.  it is a spacious studio with a full kitchen and bathroom.  the bathroom is small and has a standup shower.  its a great space for one person,  a couple,  two persons  no couple 2 beds available,  one of them is a futon full size.  the location is a huge plus with two subway lines r and m within a few minute walk and about 1015 minutes to get into manhattan by train.   the apartment is located close walking distance to restaurants,  bars,  supermarket,  and 24 hours stores like duane reade and cvs.  astoria is a lively,  safe neighborhood filled with people from all over the world.   you can expect a safe and secure stay in this conveniently located apartment.  2 and 12 blocks from subway station 46 street station train r or m you will find a immense variety of restaurants from all,tv,internet,wifi, air conditioning ,kitchen, buzzerwireless intercom ,heating, familykid friendly , smoke detector , carbon monoxide detector ,essentials, 24hour checkin , hair dryer ,iron, laptop friendly workspace .",194,0.242092534588747,0.234020891105492,"doc581",25,19,4,12,13,18,0,84,14,1,6,0,36,0,0,8,1
"New York",1710278,FALSE,2013-03-12,2,TRUE,FALSE,"Midtown East",TRUE,"Apartment","Private room",2,1,1,1,"Real Bed",249,1,150,3,180,TRUE,1,100,10,"strict_14_with_grace_period",0.03,10017,65877818,"this westfacing chryslerview bedroom has high ceilings,  a polished wood floor,  large unobstructed window,  its own heatingairconditioning unit,  large closet,  desk,  chair,  queen bed,  set of drawers,  a lamp and is approximately 250 sq.  ft.  this chrysler building view room is an enormous sunny westfacing room with queen size bed,  desk,  drawers lamp,  individual acheat unit and very large closet space on a high floor in a 3 bedroom apt with two bathrooms.  the building is an exquisite luxury highrise near tudor city with amenities includes 247 doorman,  security cameras,  elevators,  big laundry room in the building and kickboxing gym in the basement.  the apartment includes high speed wireless internetwifi,  and 2 full bathrooms master bathroom is separate from guest bathroom.  really nice,  quiet and professional roommates.   blankets,  sheets and a pillow are provided but you are welcome to bring your ownas you prefer.  hot water is constant in this luxury highrise.  and elevators a,tv,internet,wifi, air conditioning ,kitchen,doorman,elevator, buzzerwireless intercom ,heating,washer,dryer,essentials.",165,0.257761670243528,0.33559921177778,"doc582",23,12,3,7,8,15,0,82,6,1,5,0,37,0,0,7,0
"New York",20510432,FALSE,2016-11-29,14,TRUE,FALSE,"Upper West Side",TRUE,"Apartment","Entire home/apt",6,1,3,3,"Real Bed",450,1,0,30,1124,TRUE,2,60,6,"strict_14_with_grace_period",2,10025,65877818,"upper west side.  stay in this lovely 3 bedrooms unit that comfortably sleeps 6.  features wireless internet,  cable tv,  standard kitchen appliances,  and hardwood floors provide all the comforts of home.  features  standard kitchen with all utensils needed  flat screen tv with basic cable package channels in living room  flat screen tv with basic cable package channels in master bedroom  wireless internet available  1 king size bed in master bedroom  2 full size beds  dining table  hardwood floors  air conditioned and heated  linens and towels provided free of charge building amenities doormanattended lobby 247 3 highspeed passenger elevators and 1 freight elevator onsite laundry pet friendly supermarkets whole foods located right behind the building duane reade open 24 hours parking street parking available garage around the building.  additional charges applicable.  guest need to inquire directly with the garage transit and citi bike information b and c trains,tv,wifi, air conditioning ,kitchen, paid parking off premises , pets allowed ,elevator,heating, familykid friendly ,washer,dryer, smoke detector ,essentials,hangers, laptop friendly workspace , hot water ,microwave,refrigerator, dishes and silverware ,oven,stove, single level home , luggage dropoff allowed , long term stays allowed , host greets you .",185,0.279128316708605,0.383512175051265,"doc583",29,13,4,1,7,7,0,102,8,1,2,0,34,0,0,19,0
"New York",7597206,FALSE,2015-12-01,1,TRUE,FALSE,"East Harlem",TRUE,"Apartment","Entire home/apt",6,1,2,3,"Real Bed",190,3,15,2,1125,TRUE,94,80,9,"strict_14_with_grace_period",2.54,10029,65877818,"up to 6 people!  5 minutes to central park   15 minutes to time square   25 minutes to wall st.   downtown stunning 2 bedrooms 1 bathroom with 3 separate beds.  apartment had a massive renovation  everything is new! stainless steel appliance kitchen,  hardwood floors throughout the whole apartment,  very high ceiling.    master bedroom has two comfy fullsized bed 5475  137191 cm,  a nightstand with a lamp,  a  big dresser,  mirror,  builtin closet with hangers.   the 2 bedroom has queensized bed 6080  152203 cm,  a nightstand with a lamp,  builtin closet with hangers and,  two windows which provide a lot of sunlight.   the livingroom has flat led full hd tv screen,  cables with a variety of channels,  a sofa,  two endtables,  eating bar with two stools.  kitchen features perfect for up to 6 people  full sized fridge   oven   kettle   set of pots and bats   set of plates and bowls   set of knives   set of cutlery   glasses   wine glasses   hot drink cups   larg,tv, cable tv ,internet,wifi, air conditioning ,kitchen, buzzerwireless intercom ,heating, familykid friendly , smoke detector , carbon monoxide detector , 24hour checkin , hair dryer ,iron, laptop friendly workspace , translation missing en.hostingamenity50 .",177,0.332366664322919,0.285387372283765,"doc584",21,21,5,3,3,12,0,92,19,0,2,0,38,0,0,13,0
"New York",22703398,FALSE,2018-08-28,1,TRUE,FALSE,"Washington Heights",FALSE,"Apartment","Entire home/apt",4,1,1,3,"Real Bed",110,4,15,2,1125,TRUE,4,100,10,"strict_14_with_grace_period",1.18,10040,65877818,"my comfortable apartment has true city feeling.  if you would like to enjoy your stay in new york without having to pay a downtown high price,  this area is perfect for you! perfect space and an amazing value for a couple or a few friendsfamily looking to explore nyc while living like a local! the space fits up to 6 people and is centrally located on a family oriented area.  this unit is loaded with cable and wifi.   come and explore the charm of washington heights  the apartment has a private entrance and is located on the first floor of the building ideal when youre carrying big suitcases or simply coming back from grocery shopping.  this apartment is fully equipped with kitchen appliance as well as a nespresso coffee machine and a toaster.  there are towels for the bathroom and sheetscomforters for the bedroom and the brandnew sofa bed.  kingsize bed in the bedroom and queen sofabed in the living room.  this apartment has one smart tv in the living room and another tv in the bedro,tv, cable tv ,wifi, air conditioning ,kitchen,breakfast,heating, smoke detector ,essentials, lock on bedroom door ,hangers, hair dryer ,iron, laptop friendly workspace , private living room ,bathtub, window guards , hot water , extra pillows and blankets , long term stays allowed , cleaning before checkout , stepfree access , wide doorway , welllit path to entrance , stepfree access , wide doorway , wide clearance to bed , accessibleheight bed , stepfree access , wide doorway , accessibleheight toilet , stepfree access , wide entryway , host greets you , handheld shower head , rollin shower .",254,0.272222210933803,0.351715416122422,"doc585",24,23,14,6,13,26,0,110,2,3,7,0,47,3,0,24,0
"New York",35846448,FALSE,2019-03-22,1,TRUE,FALSE,"Manhattan",FALSE,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",200,1,0,1,1125,TRUE,3,100,10,"moderate",0.96,10003,65877818,"best block in the east village.  treelined residential street,  tv shows and movies often film on this block.  convenient area with plenty of commerce.  close to astor place  union square  severs subway and bus lines nearby.  shared front door and coatbroom hallway,  at the end of the hallway are two doors.  guests have access to everything inside the door on the left private bedroom,  bathroom,  kitchen,  living room.  available by phonetext at  phone number hidden by airbnb the apartment is on the 4th floor and there is no elevator.  the bed is raised and you have to climb 4 steps to get onto it.,tv,wifi, air conditioning ,kitchen, smoking allowed , pets allowed ,heating, smoke detector , carbon monoxide detector , first aid kit , fire extinguisher ,essentials,shampoo,hangers, hair dryer ,iron, hot water ,microwave, coffee maker ,refrigerator,dishwasher, dishes and silverware , cooking basics ,oven,stove, long term stays allowed , host greets you .",150,0.137980793224441,0.101157236853062,"doc586",15,14,2,3,6,10,0,74,2,4,4,1,39,0,0,16,1
"New York",6302026,FALSE,2015-08-28,1,TRUE,FALSE,"Chinatown",FALSE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,0,180,1125,TRUE,15,85,10,"flexible",0.41,10002,65877818,"brand new apartment in downtown manhattan,  brick wall and wood floor,  laundry in the building, 4 blocks away from the stop station,  10 minutes walk from little italy and financial district its close to everything. .  freedom tower,  little italy,  chinatown,  brooklyn bridge,  2 blocks from subway subway 4 blocks away,tv,internet,wifi, air conditioning ,kitchen, pets allowed ,heating,shampoo.",56,0.0598352589714979,-0.0269804933077278,"doc587",7,6,4,0,2,2,0,29,4,0,3,0,19,0,0,3,0
"Queens",22448336,TRUE,2018-08-16,1,TRUE,FALSE,"Ridgewood",TRUE,"Apartment","Private room",2,1.5,1,1,"Real Bed",61,1,25,1,25,TRUE,24,98,10,"strict_14_with_grace_period",5.18,11385,25466516,"the apartment is at boarder with brooklyn,  3 mins walk to train stations taking you to manhattan in 15 mins,  its artistically decorated and sparkling clean.  the neighborhood very energetic during the day yet safe at night for you to relax,  checkin process is easy.  my entire apartment is new,  including your full bedroom.  restaurantscafesbookstorespharmacies are 5 mins walk. im available throughout your stay without being on your way. this place is perfect for travelers visiting new york city hi and welcome to my spacious apartment.  this gem is fully renovated,  everything is new,  high ceilings and as you can see in the pictures a modern yet vintage layout with the white exposed bricks.  we are very proud to the way we have decorated the apartment,  a minimalist pop style.  your bedroom not only the mattress is new but also your bed,  blankets,  carpet.  huge closet in your room for all your luggage,  personalized acheating smart unit with remote control,  business internet connection for,tv,wifi, air conditioning , free parking on premises ,heating,washer,dryer, smoke detector , carbon monoxide detector , first aid kit ,essentials,shampoo, lock on bedroom door ,hangers, hair dryer ,iron.",190,0.228833070887522,0.354660174991411,"doc588",22,18,8,13,5,13,0,74,3,4,17,0,37,3,0,15,0
"New York",17046886,FALSE,2013-08-14,1,TRUE,TRUE,"Lower East Side",TRUE,"Apartment","Entire home/apt",5,1,2,3,"Real Bed",240,4,35,2,1125,TRUE,48,90,9,"strict_14_with_grace_period",3.57,10002,65877818,"clean  hip 2 bedroom in the heart of the trendy lower east side.  the apt is steps to vibrant restaurants,  cafes,  boutiques and nightlife.  subway is a couple blocks away,  easy access to all of manhattan! its a perfect place for couples,  families,  solo adventurers,  and business travelers.  this is a charming,  clean,  very safe building located on the famous clinton street in the lower east side.  the apartment is on the 4th floor so there are 3 easy flights of stairs you will have to climb up.  the apartment has two private bedrooms as well as a common area where the couch folds out to be a bed.  there is a garbage room downstairs where we ask that you drop the garbage before you leave to keep our place nice and fresh  we provide  fast,  free,  wireless internet cable tv hair dryer cooking utensils pots and pans clean towels and bed linens  air conditioning and heat closet space i work with an airbnb concierge service called city copilot,  where you will go to pick up and return my,tv, cable tv ,wifi, air conditioning ,kitchen,heating, familykid friendly ,washer,dryer,essentials,shampoo,hangers, hair dryer ,iron, laptop friendly workspace , private living room , hot water , bed linens , extra pillows and blankets ,other.",210,0.275634981154769,0.334664338793574,"doc589",29,13,10,7,8,18,0,85,3,5,13,0,39,2,0,20,0
